task,seed,attention,step,loss,train_accuracy,train_tokens
associative_recall,2028,hca,116,4.751934051513672,0.0,4
associative_recall,2028,hca,117,4.722354888916016,0.0,4
associative_recall,2028,hca,118,3.871103286743164,0.25,4
associative_recall,2028,hca,119,4.670567035675049,0.0,4
associative_recall,2028,hca,120,4.058969497680664,0.0,4
associative_recall,2028,hca,121,4.71776008605957,0.0,4
associative_recall,2028,hca,122,4.5074262619018555,0.0,4
associative_recall,2028,hca,123,4.3131232261657715,0.0,4
associative_recall,2028,hca,124,4.575874328613281,0.0,4
associative_recall,2028,hca,125,4.8928728103637695,0.0,4
associative_recall,2028,hca,126,4.631948471069336,0.0,4
associative_recall,2028,hca,127,4.143929481506348,0.0,4
associative_recall,2028,hca,128,4.802156925201416,0.0,4
associative_recall,2028,hca,129,4.789242267608643,0.0,4
associative_recall,2028,hca,130,4.055626392364502,0.0,4
associative_recall,2028,hca,131,4.5560994148254395,0.0,4
associative_recall,2028,hca,132,5.086268901824951,0.0,4
associative_recall,2028,hca,133,4.826731204986572,0.0,4
associative_recall,2028,hca,134,3.913959264755249,0.0,4
associative_recall,2028,hca,135,4.726212501525879,0.0,4
associative_recall,2028,hca,136,5.004812717437744,0.0,4
associative_recall,2028,hca,137,4.187505722045898,0.25,4
associative_recall,2028,hca,138,4.547706127166748,0.0,4
associative_recall,2028,hca,139,4.576887607574463,0.0,4
associative_recall,2028,hca,140,4.536995887756348,0.0,4
associative_recall,2028,hca,141,4.512818813323975,0.0,4
associative_recall,2028,hca,142,4.747829437255859,0.0,4
associative_recall,2028,hca,143,4.18803071975708,0.0,4
associative_recall,2028,hca,144,4.645464897155762,0.0,4
associative_recall,2028,hca,145,4.67907190322876,0.0,4
associative_recall,2028,hca,146,4.596336364746094,0.0,4
associative_recall,2028,hca,147,4.169347763061523,0.0,4
associative_recall,2028,hca,148,4.742875099182129,0.0,4
associative_recall,2028,hca,149,4.756840229034424,0.0,4
associative_recall,2028,hca,150,4.441749572753906,0.0,4
associative_recall,2028,hca,151,4.235739707946777,0.25,4
associative_recall,2028,hca,152,4.307841777801514,0.0,4
associative_recall,2028,hca,153,4.557706832885742,0.0,4
associative_recall,2028,hca,154,4.767689228057861,0.0,4
associative_recall,2028,hca,155,4.5795488357543945,0.0,4
associative_recall,2028,hca,156,4.488431453704834,0.0,4
associative_recall,2028,hca,157,4.348533630371094,0.0,4
associative_recall,2028,hca,158,4.12433385848999,0.0,4
associative_recall,2028,hca,159,5.182109832763672,0.0,4
associative_recall,2028,hca,160,4.307300567626953,0.0,4
associative_recall,2028,hca,161,4.779064178466797,0.0,4
associative_recall,2028,hca,162,4.018548488616943,0.0,4
associative_recall,2028,hca,163,4.48216438293457,0.0,4
associative_recall,2028,hca,164,4.560827255249023,0.0,4
associative_recall,2028,hca,165,4.795544624328613,0.0,4
associative_recall,2028,hca,166,4.670983791351318,0.0,4
associative_recall,2028,hca,167,4.478641033172607,0.0,4
associative_recall,2028,hca,168,4.677371025085449,0.0,4
associative_recall,2028,hca,169,4.665711402893066,0.0,4
associative_recall,2028,hca,170,4.566728591918945,0.0,4
associative_recall,2028,hca,171,4.108930587768555,0.0,4
associative_recall,2028,hca,172,4.2675628662109375,0.0,4
associative_recall,2028,hca,173,4.470612049102783,0.0,4
associative_recall,2028,hca,174,4.50978946685791,0.0,4
associative_recall,2028,hca,175,4.3842620849609375,0.0,4
associative_recall,2028,hca,176,4.086634635925293,0.25,4
associative_recall,2028,hca,177,4.2758402824401855,0.0,4
associative_recall,2028,hca,178,4.197240829467773,0.0,4
associative_recall,2028,hca,179,4.6249847412109375,0.0,4
associative_recall,2028,hca,180,4.949007987976074,0.0,4
associative_recall,2028,hca,181,4.347379684448242,0.0,4
associative_recall,2028,hca,182,4.314697265625,0.0,4
associative_recall,2028,hca,183,4.290525436401367,0.0,4
associative_recall,2028,hca,184,4.6537675857543945,0.0,4
associative_recall,2028,hca,185,4.712754249572754,0.0,4
associative_recall,2028,hca,186,4.232304573059082,0.0,4
associative_recall,2028,hca,187,4.739189147949219,0.0,4
associative_recall,2028,hca,188,4.201451778411865,0.0,4
associative_recall,2028,hca,189,4.374975681304932,0.0,4
associative_recall,2028,hca,190,4.470460414886475,0.0,4
associative_recall,2028,hca,191,4.225799083709717,0.0,4
associative_recall,2028,hca,192,4.213672637939453,0.0,4
associative_recall,2028,hca,193,4.609462261199951,0.0,4
associative_recall,2028,hca,194,4.2329301834106445,0.0,4
associative_recall,2028,hca,195,4.3275651931762695,0.0,4
associative_recall,2028,hca,196,4.544985771179199,0.0,4
associative_recall,2028,hca,197,4.257532119750977,0.25,4
associative_recall,2028,hca,198,4.620204448699951,0.0,4
associative_recall,2028,hca,199,4.140664577484131,0.0,4
associative_recall,2028,hca,200,4.367660999298096,0.0,4
associative_recall,2028,hca,201,3.951610565185547,0.0,4
associative_recall,2028,hca,202,4.603388786315918,0.0,4
associative_recall,2028,hca,203,4.516335964202881,0.0,4
associative_recall,2028,hca,204,4.178101062774658,0.0,4
associative_recall,2028,hca,205,4.306319236755371,0.25,4
associative_recall,2028,hca,206,4.398435592651367,0.0,4
associative_recall,2028,hca,207,4.4108147621154785,0.0,4
associative_recall,2028,hca,208,4.304436206817627,0.0,4
associative_recall,2028,hca,209,4.454469680786133,0.0,4
associative_recall,2028,hca,210,4.602921962738037,0.0,4
associative_recall,2028,hca,211,4.590774059295654,0.0,4
associative_recall,2028,hca,212,4.499935150146484,0.0,4
associative_recall,2028,hca,213,4.219036102294922,0.0,4
associative_recall,2028,hca,214,4.53958797454834,0.0,4
associative_recall,2028,hca,215,4.237767219543457,0.0,4
associative_recall,2028,hca,216,4.195314407348633,0.0,4
associative_recall,2028,hca,217,4.757967472076416,0.0,4
associative_recall,2028,hca,218,4.385125160217285,0.0,4
associative_recall,2028,hca,219,4.136558532714844,0.0,4
associative_recall,2028,hca,220,4.4732255935668945,0.0,4
associative_recall,2028,hca,221,4.096296310424805,0.0,4
associative_recall,2028,hca,222,4.197455406188965,0.0,4
associative_recall,2028,hca,223,4.586358070373535,0.0,4
associative_recall,2028,hca,224,4.3218278884887695,0.0,4
associative_recall,2028,hca,225,4.386984348297119,0.0,4
associative_recall,2028,hca,226,4.319437026977539,0.0,4
associative_recall,2028,hca,227,4.037583827972412,0.0,4
associative_recall,2028,hca,228,4.062901020050049,0.0,4
associative_recall,2028,hca,229,4.128286838531494,0.0,4
associative_recall,2028,hca,230,4.31520414352417,0.0,4
associative_recall,2028,hca,231,4.409505844116211,0.0,4
associative_recall,2028,hca,232,4.7257080078125,0.0,4
associative_recall,2028,hca,233,4.779233932495117,0.0,4
associative_recall,2028,hca,234,4.202179908752441,0.0,4
associative_recall,2028,hca,235,4.065066337585449,0.25,4
associative_recall,2028,hca,236,4.810446739196777,0.0,4
associative_recall,2028,hca,237,4.5173540115356445,0.0,4
associative_recall,2028,hca,238,4.640068054199219,0.0,4
associative_recall,2028,hca,239,4.001899242401123,0.0,4
associative_recall,2028,hca,240,4.560688018798828,0.0,4
associative_recall,2028,hca,241,4.109188079833984,0.0,4
associative_recall,2028,hca,242,4.488932132720947,0.0,4
associative_recall,2028,hca,243,4.465566158294678,0.0,4
associative_recall,2028,hca,244,4.774706840515137,0.0,4
associative_recall,2028,hca,245,4.559848308563232,0.0,4
associative_recall,2028,hca,246,4.530547142028809,0.0,4
associative_recall,2028,hca,247,4.1752424240112305,0.0,4
associative_recall,2028,hca,248,4.340859413146973,0.0,4
associative_recall,2028,hca,249,4.556502342224121,0.0,4
associative_recall,2028,hca,250,4.729195594787598,0.0,4
associative_recall,2028,hybrid,1,4.594977378845215,0.0,4
associative_recall,2028,hybrid,2,4.472602844238281,0.25,4
associative_recall,2028,hybrid,3,5.297966003417969,0.0,4
associative_recall,2028,hybrid,4,4.100873947143555,0.25,4
associative_recall,2028,hybrid,5,4.933569431304932,0.0,4
associative_recall,2028,hybrid,6,4.996084213256836,0.0,4
associative_recall,2028,hybrid,7,5.303380966186523,0.0,4
associative_recall,2028,hybrid,8,4.844531536102295,0.25,4
associative_recall,2028,hybrid,9,4.91841983795166,0.0,4
associative_recall,2028,hybrid,10,4.409834861755371,0.0,4
associative_recall,2028,hybrid,11,4.896607875823975,0.0,4
associative_recall,2028,hybrid,12,5.052504539489746,0.0,4
associative_recall,2028,hybrid,13,5.276021480560303,0.0,4
associative_recall,2028,hybrid,14,5.248621940612793,0.0,4
associative_recall,2028,hybrid,15,4.858172416687012,0.0,4
associative_recall,2028,hybrid,16,4.403708457946777,0.0,4
associative_recall,2028,hybrid,17,5.444741249084473,0.0,4
associative_recall,2028,hybrid,18,4.656055450439453,0.0,4
associative_recall,2028,hybrid,19,4.786449432373047,0.0,4
associative_recall,2028,hybrid,20,4.970890045166016,0.0,4
associative_recall,2028,hybrid,21,5.096530914306641,0.0,4
associative_recall,2028,hybrid,22,4.563121795654297,0.0,4
associative_recall,2028,hybrid,23,5.158133506774902,0.0,4
associative_recall,2028,hybrid,24,5.36868143081665,0.0,4
associative_recall,2028,hybrid,25,4.589344501495361,0.25,4
associative_recall,2028,hybrid,26,5.3364105224609375,0.0,4
associative_recall,2028,hybrid,27,5.111252784729004,0.0,4
associative_recall,2028,hybrid,28,4.799476146697998,0.0,4
associative_recall,2028,hybrid,29,4.966922760009766,0.0,4
associative_recall,2028,hybrid,30,4.569576263427734,0.0,4
associative_recall,2028,hybrid,31,5.294493675231934,0.0,4
associative_recall,2028,hybrid,32,5.433845043182373,0.0,4
associative_recall,2028,hybrid,33,4.93781042098999,0.0,4
associative_recall,2028,hybrid,34,4.706477642059326,0.0,4
associative_recall,2028,hybrid,35,5.217182159423828,0.0,4
associative_recall,2028,hybrid,36,5.172735214233398,0.0,4
associative_recall,2028,hybrid,37,4.875109672546387,0.0,4
associative_recall,2028,hybrid,38,5.205328941345215,0.0,4
associative_recall,2028,hybrid,39,4.913335800170898,0.0,4
associative_recall,2028,hybrid,40,4.929974555969238,0.0,4
associative_recall,2028,hybrid,41,4.926042079925537,0.0,4
associative_recall,2028,hybrid,42,4.979305744171143,0.0,4
associative_recall,2028,hybrid,43,4.998327255249023,0.0,4
associative_recall,2028,hybrid,44,4.820646286010742,0.0,4
associative_recall,2028,hybrid,45,5.028517723083496,0.0,4
associative_recall,2028,hybrid,46,4.643612861633301,0.0,4
associative_recall,2028,hybrid,47,4.271134376525879,0.0,4
associative_recall,2028,hybrid,48,5.035494804382324,0.0,4
associative_recall,2028,hybrid,49,5.050046920776367,0.0,4
associative_recall,2028,hybrid,50,4.605965614318848,0.0,4
associative_recall,2028,hybrid,51,4.851144313812256,0.0,4
associative_recall,2028,hybrid,52,5.240159034729004,0.0,4
associative_recall,2028,hybrid,53,5.154212951660156,0.0,4
associative_recall,2028,hybrid,54,5.280715465545654,0.0,4
associative_recall,2028,hybrid,55,4.575217247009277,0.0,4
associative_recall,2028,hybrid,56,4.703648567199707,0.0,4
associative_recall,2028,hybrid,57,5.420633316040039,0.0,4
associative_recall,2028,hybrid,58,4.100308418273926,0.0,4
associative_recall,2028,hybrid,59,4.052227973937988,0.25,4
associative_recall,2028,hybrid,60,5.260435581207275,0.0,4
associative_recall,2028,hybrid,61,5.0150465965271,0.0,4
associative_recall,2028,hybrid,62,4.914815902709961,0.0,4
associative_recall,2028,hybrid,63,5.0005364418029785,0.0,4
associative_recall,2028,hybrid,64,4.898653984069824,0.0,4
associative_recall,2028,hybrid,65,5.295668601989746,0.0,4
associative_recall,2028,hybrid,66,5.02584981918335,0.0,4
associative_recall,2028,hybrid,67,4.617547035217285,0.25,4
associative_recall,2028,hybrid,68,4.999444961547852,0.0,4
associative_recall,2028,hybrid,69,5.029094219207764,0.0,4
associative_recall,2028,hybrid,70,4.439656734466553,0.0,4
associative_recall,2028,hybrid,71,5.138158321380615,0.0,4
associative_recall,2028,hybrid,72,5.404156684875488,0.0,4
associative_recall,2028,hybrid,73,5.265606880187988,0.0,4
associative_recall,2028,hybrid,74,4.709136009216309,0.0,4
associative_recall,2028,hybrid,75,5.0792365074157715,0.0,4
associative_recall,2028,hybrid,76,4.180976867675781,0.25,4
associative_recall,2028,hybrid,77,4.980868339538574,0.0,4
associative_recall,2028,hybrid,78,4.331480503082275,0.0,4
associative_recall,2028,hybrid,79,4.9906110763549805,0.0,4
associative_recall,2028,hybrid,80,5.440132141113281,0.0,4
associative_recall,2028,hybrid,81,4.6616997718811035,0.0,4
associative_recall,2028,hybrid,82,5.1587090492248535,0.0,4
associative_recall,2028,hybrid,83,5.135374546051025,0.0,4
associative_recall,2028,hybrid,84,4.562243938446045,0.0,4
associative_recall,2028,hybrid,85,5.434991359710693,0.0,4
associative_recall,2028,hybrid,86,4.611391067504883,0.0,4
associative_recall,2028,hybrid,87,4.953354835510254,0.0,4
associative_recall,2028,hybrid,88,4.324974536895752,0.0,4
associative_recall,2028,hybrid,89,4.894382476806641,0.0,4
associative_recall,2028,hybrid,90,4.6715312004089355,0.0,4
associative_recall,2028,hybrid,91,4.519752025604248,0.0,4
associative_recall,2028,hybrid,92,4.690672874450684,0.0,4
associative_recall,2028,hybrid,93,4.420221328735352,0.0,4
associative_recall,2028,hybrid,94,5.0961456298828125,0.0,4
associative_recall,2028,hybrid,95,4.809377193450928,0.0,4
associative_recall,2028,hybrid,96,4.883668899536133,0.0,4
associative_recall,2028,hybrid,97,4.214663505554199,0.0,4
associative_recall,2028,hybrid,98,4.545446395874023,0.0,4
associative_recall,2028,hybrid,99,4.818640232086182,0.0,4
associative_recall,2028,hybrid,100,5.060747146606445,0.0,4
associative_recall,2028,hybrid,101,4.170764923095703,0.0,4
associative_recall,2028,hybrid,102,4.620724678039551,0.0,4
associative_recall,2028,hybrid,103,4.545807838439941,0.0,4
associative_recall,2028,hybrid,104,4.8135223388671875,0.0,4
associative_recall,2028,hybrid,105,4.837492942810059,0.0,4
associative_recall,2028,hybrid,106,4.9434099197387695,0.0,4
associative_recall,2028,hybrid,107,4.858170509338379,0.0,4
associative_recall,2028,hybrid,108,5.275386810302734,0.0,4
associative_recall,2028,hybrid,109,4.640744209289551,0.0,4
associative_recall,2028,hybrid,110,4.76536226272583,0.0,4
associative_recall,2028,hybrid,111,4.965755939483643,0.0,4
associative_recall,2028,hybrid,112,4.362265586853027,0.0,4
associative_recall,2028,hybrid,113,4.547321319580078,0.0,4
associative_recall,2028,hybrid,114,4.763124942779541,0.0,4
associative_recall,2028,hybrid,115,4.793413162231445,0.0,4
associative_recall,2028,hybrid,116,4.4380669593811035,0.0,4
associative_recall,2028,hybrid,117,5.133600234985352,0.0,4
associative_recall,2028,hybrid,118,4.933586120605469,0.0,4
associative_recall,2028,hybrid,119,4.544833183288574,0.0,4
associative_recall,2028,hybrid,120,5.035037040710449,0.0,4
associative_recall,2028,hybrid,121,4.643306255340576,0.0,4
associative_recall,2028,hybrid,122,4.759721279144287,0.0,4
associative_recall,2028,hybrid,123,4.444779396057129,0.0,4
associative_recall,2028,hybrid,124,5.220829010009766,0.0,4
associative_recall,2028,hybrid,125,4.657983303070068,0.0,4
associative_recall,2028,hybrid,126,4.631255626678467,0.0,4
associative_recall,2028,hybrid,127,5.257270336151123,0.0,4
associative_recall,2028,hybrid,128,4.612470626831055,0.0,4
associative_recall,2028,hybrid,129,4.250980377197266,0.0,4
associative_recall,2028,hybrid,130,4.599983215332031,0.0,4
associative_recall,2028,hybrid,131,4.966546058654785,0.0,4
associative_recall,2028,hybrid,132,4.145641326904297,0.25,4
associative_recall,2028,hybrid,133,4.545380115509033,0.0,4
associative_recall,2028,hybrid,134,4.109988689422607,0.0,4
associative_recall,2028,hybrid,135,4.551148414611816,0.25,4
associative_recall,2028,hybrid,136,4.452184677124023,0.0,4
associative_recall,2028,hybrid,137,4.863918304443359,0.0,4
associative_recall,2028,hybrid,138,5.039691925048828,0.0,4
associative_recall,2028,hybrid,139,4.590678691864014,0.25,4
associative_recall,2028,hybrid,140,4.454981803894043,0.0,4
associative_recall,2028,hybrid,141,4.562252521514893,0.0,4
associative_recall,2028,hybrid,142,4.715374946594238,0.0,4
associative_recall,2028,hybrid,143,4.009720325469971,0.0,4
associative_recall,2028,hybrid,144,4.492423057556152,0.0,4
associative_recall,2028,hybrid,145,4.263456344604492,0.0,4
associative_recall,2028,hybrid,146,4.681818962097168,0.0,4
associative_recall,2028,hybrid,147,4.158195495605469,0.0,4
associative_recall,2028,hybrid,148,4.546525001525879,0.0,4
associative_recall,2028,hybrid,149,4.825558185577393,0.0,4
associative_recall,2028,hybrid,150,4.249075889587402,0.0,4
associative_recall,2028,hybrid,151,4.456608772277832,0.0,4
associative_recall,2028,hybrid,152,4.895893096923828,0.0,4
associative_recall,2028,hybrid,153,4.2769622802734375,0.25,4
associative_recall,2028,hybrid,154,5.260242462158203,0.0,4
associative_recall,2028,hybrid,155,4.750207901000977,0.0,4
associative_recall,2028,hybrid,156,4.57462215423584,0.0,4
associative_recall,2028,hybrid,157,4.4124040603637695,0.0,4
associative_recall,2028,hybrid,158,4.381414413452148,0.0,4
associative_recall,2028,hybrid,159,4.610917091369629,0.0,4
associative_recall,2028,hybrid,160,4.449252128601074,0.0,4
associative_recall,2028,hybrid,161,4.850346088409424,0.0,4
associative_recall,2028,hybrid,162,4.618134021759033,0.0,4
associative_recall,2028,hybrid,163,4.40645694732666,0.25,4
associative_recall,2028,hybrid,164,4.545082092285156,0.0,4
associative_recall,2028,hybrid,165,4.881827354431152,0.0,4
associative_recall,2028,hybrid,166,4.244956970214844,0.0,4
associative_recall,2028,hybrid,167,4.311887741088867,0.0,4
associative_recall,2028,hybrid,168,4.478774547576904,0.0,4
associative_recall,2028,hybrid,169,4.516556739807129,0.0,4
associative_recall,2028,hybrid,170,4.596167087554932,0.0,4
associative_recall,2028,hybrid,171,4.42230224609375,0.0,4
associative_recall,2028,hybrid,172,4.080018997192383,0.0,4
associative_recall,2028,hybrid,173,4.147849082946777,0.25,4
associative_recall,2028,hybrid,174,4.391349792480469,0.0,4
associative_recall,2028,hybrid,175,4.1851935386657715,0.25,4
associative_recall,2028,hybrid,176,4.480109691619873,0.0,4
associative_recall,2028,hybrid,177,4.316490173339844,0.0,4
associative_recall,2028,hybrid,178,4.304228782653809,0.0,4
associative_recall,2028,hybrid,179,4.307478904724121,0.0,4
associative_recall,2028,hybrid,180,4.583135604858398,0.0,4
associative_recall,2028,hybrid,181,4.193172454833984,0.0,4
associative_recall,2028,hybrid,182,4.244359016418457,0.0,4
associative_recall,2028,hybrid,183,4.5090131759643555,0.0,4
associative_recall,2028,hybrid,184,4.267892360687256,0.0,4
associative_recall,2028,hybrid,185,4.3408589363098145,0.0,4
associative_recall,2028,hybrid,186,4.046252727508545,0.25,4
associative_recall,2028,hybrid,187,4.709823131561279,0.0,4
associative_recall,2028,hybrid,188,4.824674606323242,0.0,4
associative_recall,2028,hybrid,189,4.111149787902832,0.0,4
associative_recall,2028,hybrid,190,4.820658206939697,0.0,4
associative_recall,2028,hybrid,191,4.881603240966797,0.0,4
associative_recall,2028,hybrid,192,4.275530815124512,0.0,4
associative_recall,2028,hybrid,193,4.149477481842041,0.25,4
associative_recall,2028,hybrid,194,4.3422698974609375,0.0,4
associative_recall,2028,hybrid,195,4.830506324768066,0.0,4
associative_recall,2028,hybrid,196,4.303005695343018,0.0,4
associative_recall,2028,hybrid,197,4.4307098388671875,0.0,4
associative_recall,2028,hybrid,198,4.366744041442871,0.0,4
associative_recall,2028,hybrid,199,4.373830795288086,0.0,4
associative_recall,2028,hybrid,200,4.196948051452637,0.0,4
associative_recall,2028,hybrid,201,4.324354648590088,0.0,4
associative_recall,2028,hybrid,202,4.403081893920898,0.0,4
associative_recall,2028,hybrid,203,4.765087604522705,0.0,4
associative_recall,2028,hybrid,204,4.4804277420043945,0.0,4
associative_recall,2028,hybrid,205,4.1287031173706055,0.0,4
associative_recall,2028,hybrid,206,4.019916534423828,0.0,4
associative_recall,2028,hybrid,207,4.306879043579102,0.0,4
associative_recall,2028,hybrid,208,4.531149864196777,0.0,4
associative_recall,2028,hybrid,209,4.046677112579346,0.0,4
associative_recall,2028,hybrid,210,4.237713813781738,0.0,4
associative_recall,2028,hybrid,211,4.677447319030762,0.0,4
associative_recall,2028,hybrid,212,4.714662551879883,0.0,4
associative_recall,2028,hybrid,213,4.112224102020264,0.0,4
associative_recall,2028,hybrid,214,4.585834503173828,0.0,4
associative_recall,2028,hybrid,215,4.533669948577881,0.0,4
associative_recall,2028,hybrid,216,4.580560684204102,0.0,4
associative_recall,2028,hybrid,217,4.545872211456299,0.0,4
associative_recall,2028,hybrid,218,4.654401779174805,0.0,4
associative_recall,2028,hybrid,219,4.101283073425293,0.0,4
associative_recall,2028,hybrid,220,4.206204414367676,0.0,4
associative_recall,2028,hybrid,221,4.281284809112549,0.0,4
associative_recall,2028,hybrid,222,4.446829795837402,0.0,4
associative_recall,2028,hybrid,223,4.298255443572998,0.0,4
associative_recall,2028,hybrid,224,4.368768215179443,0.0,4
associative_recall,2028,hybrid,225,4.327529430389404,0.0,4
associative_recall,2028,hybrid,226,4.3351240158081055,0.0,4
associative_recall,2028,hybrid,227,4.04757022857666,0.25,4
associative_recall,2028,hybrid,228,4.07276725769043,0.0,4
associative_recall,2028,hybrid,229,4.370175361633301,0.0,4
associative_recall,2028,hybrid,230,4.324953079223633,0.0,4
associative_recall,2028,hybrid,231,4.273116588592529,0.0,4
associative_recall,2028,hybrid,232,4.253785133361816,0.0,4
associative_recall,2028,hybrid,233,4.59360408782959,0.0,4
associative_recall,2028,hybrid,234,4.379990577697754,0.0,4
associative_recall,2028,hybrid,235,4.072565078735352,0.25,4
associative_recall,2028,hybrid,236,4.32191276550293,0.0,4
associative_recall,2028,hybrid,237,4.168352127075195,0.0,4
associative_recall,2028,hybrid,238,4.44535493850708,0.0,4
associative_recall,2028,hybrid,239,4.037354469299316,0.0,4
associative_recall,2028,hybrid,240,4.109013080596924,0.0,4
associative_recall,2028,hybrid,241,4.4532270431518555,0.0,4
associative_recall,2028,hybrid,242,4.0059661865234375,0.0,4
associative_recall,2028,hybrid,243,4.69423770904541,0.0,4
associative_recall,2028,hybrid,244,4.160375595092773,0.0,4
associative_recall,2028,hybrid,245,4.481856346130371,0.0,4
associative_recall,2028,hybrid,246,4.454242706298828,0.0,4
associative_recall,2028,hybrid,247,4.486651420593262,0.0,4
associative_recall,2028,hybrid,248,4.1968913078308105,0.25,4
associative_recall,2028,hybrid,249,4.114627838134766,0.0,4
associative_recall,2028,hybrid,250,4.436963081359863,0.0,4
multi_query_retrieval,2026,dense,1,5.038321018218994,0.0,24
multi_query_retrieval,2026,dense,2,4.883482456207275,0.041666666666666664,24
multi_query_retrieval,2026,dense,3,4.879981994628906,0.0,24
multi_query_retrieval,2026,dense,4,5.085015773773193,0.041666666666666664,24
multi_query_retrieval,2026,dense,5,5.126561641693115,0.0,24
multi_query_retrieval,2026,dense,6,5.0669121742248535,0.0,24
multi_query_retrieval,2026,dense,7,5.0420918464660645,0.041666666666666664,24
multi_query_retrieval,2026,dense,8,5.139908790588379,0.0,24
multi_query_retrieval,2026,dense,9,5.078103542327881,0.0,24
multi_query_retrieval,2026,dense,10,4.996043682098389,0.0,24
multi_query_retrieval,2026,dense,11,4.965116500854492,0.0,24
multi_query_retrieval,2026,dense,12,4.703090667724609,0.041666666666666664,24
multi_query_retrieval,2026,dense,13,4.876291275024414,0.0,24
multi_query_retrieval,2026,dense,14,5.0696611404418945,0.0,24
multi_query_retrieval,2026,dense,15,4.847865581512451,0.0,24
multi_query_retrieval,2026,dense,16,5.025956630706787,0.041666666666666664,24
multi_query_retrieval,2026,dense,17,4.875409126281738,0.041666666666666664,24
multi_query_retrieval,2026,dense,18,4.935526371002197,0.041666666666666664,24
multi_query_retrieval,2026,dense,19,4.8477783203125,0.041666666666666664,24
multi_query_retrieval,2026,dense,20,4.961108684539795,0.0,24
multi_query_retrieval,2026,dense,21,4.913366317749023,0.0,24
multi_query_retrieval,2026,dense,22,4.740789890289307,0.041666666666666664,24
multi_query_retrieval,2026,dense,23,5.049925327301025,0.0,24
multi_query_retrieval,2026,dense,24,5.110305309295654,0.0,24
multi_query_retrieval,2026,dense,25,5.069044589996338,0.0,24
multi_query_retrieval,2026,dense,26,4.701362133026123,0.041666666666666664,24
multi_query_retrieval,2026,dense,27,4.902891159057617,0.0,24
multi_query_retrieval,2026,dense,28,4.706099987030029,0.0,24
multi_query_retrieval,2026,dense,29,4.855127811431885,0.041666666666666664,24
multi_query_retrieval,2026,dense,30,4.935665607452393,0.0,24
multi_query_retrieval,2026,dense,31,4.816612720489502,0.041666666666666664,24
multi_query_retrieval,2026,dense,32,4.754531383514404,0.041666666666666664,24
multi_query_retrieval,2026,dense,33,4.738193988800049,0.041666666666666664,24
multi_query_retrieval,2026,dense,34,4.642858982086182,0.0,24
multi_query_retrieval,2026,dense,35,4.828725337982178,0.0,24
multi_query_retrieval,2026,dense,36,4.711562633514404,0.0,24
multi_query_retrieval,2026,dense,37,4.881156921386719,0.041666666666666664,24
multi_query_retrieval,2026,dense,38,5.05102014541626,0.041666666666666664,24
multi_query_retrieval,2026,dense,39,4.641957759857178,0.0,24
multi_query_retrieval,2026,dense,40,4.676049709320068,0.041666666666666664,24
multi_query_retrieval,2026,dense,41,4.600542068481445,0.0,24
multi_query_retrieval,2026,dense,42,4.854642391204834,0.041666666666666664,24
multi_query_retrieval,2026,dense,43,4.8552565574646,0.0,24
multi_query_retrieval,2026,dense,44,4.804092884063721,0.0,24
multi_query_retrieval,2026,dense,45,4.76805305480957,0.0,24
multi_query_retrieval,2026,dense,46,4.793194770812988,0.0,24
multi_query_retrieval,2026,dense,47,4.7337470054626465,0.0,24
multi_query_retrieval,2026,dense,48,4.8954691886901855,0.0,24
multi_query_retrieval,2026,dense,49,4.792163372039795,0.0,24
multi_query_retrieval,2026,dense,50,4.663356781005859,0.041666666666666664,24
multi_query_retrieval,2026,dense,51,4.49824333190918,0.041666666666666664,24
multi_query_retrieval,2026,dense,52,4.852645397186279,0.0,24
multi_query_retrieval,2026,dense,53,4.81973934173584,0.0,24
multi_query_retrieval,2026,dense,54,4.742743968963623,0.0,24
multi_query_retrieval,2026,dense,55,4.534120082855225,0.0,24
multi_query_retrieval,2026,dense,56,4.5804762840271,0.041666666666666664,24
multi_query_retrieval,2026,dense,57,4.586972236633301,0.0,24
multi_query_retrieval,2026,dense,58,4.493013858795166,0.041666666666666664,24
multi_query_retrieval,2026,dense,59,4.560004711151123,0.041666666666666664,24
multi_query_retrieval,2026,dense,60,4.552812576293945,0.041666666666666664,24
multi_query_retrieval,2026,dense,61,4.645750522613525,0.0,24
multi_query_retrieval,2026,dense,62,4.535963535308838,0.041666666666666664,24
multi_query_retrieval,2026,dense,63,4.431798934936523,0.08333333333333333,24
multi_query_retrieval,2026,dense,64,4.504570007324219,0.0,24
multi_query_retrieval,2026,dense,65,4.417705059051514,0.0,24
multi_query_retrieval,2026,dense,66,4.535647869110107,0.0,24
multi_query_retrieval,2026,dense,67,4.56799840927124,0.0,24
multi_query_retrieval,2026,dense,68,4.5906782150268555,0.0,24
multi_query_retrieval,2026,dense,69,4.418559551239014,0.0,24
multi_query_retrieval,2026,dense,70,4.238565444946289,0.08333333333333333,24
multi_query_retrieval,2026,dense,71,4.545012950897217,0.0,24
multi_query_retrieval,2026,dense,72,4.517261981964111,0.0,24
multi_query_retrieval,2026,dense,73,4.5733642578125,0.0,24
multi_query_retrieval,2026,dense,74,4.327050685882568,0.08333333333333333,24
multi_query_retrieval,2026,dense,75,4.565422058105469,0.0,24
multi_query_retrieval,2026,dense,76,4.391417980194092,0.041666666666666664,24
multi_query_retrieval,2026,dense,77,4.351937770843506,0.041666666666666664,24
multi_query_retrieval,2026,dense,78,4.347768306732178,0.0,24
